id,code_iso_pays,pays_dest,ville_dest,cite_dest,code_postal_dest,portee
514,TN,TN,400,4000,4000,National
515,TN,TN,4011,SOUSSE,4011,National
516,TN,TN,TEBARKA,TEBARKA,8116,National
517,TN,TN,ELALIA,ALIA,7016,National
518,TN,TN,TATAWINE,TATAWINE,3200,National
519,TN,QA,38,38,38,National
520,TN,GB,UK,LONDON,W1U4DB,National
521,TN,FR,LES VALENCIENNES,AUL NOY LOGEMENT 212,59300,National
522,TN,FR,-,-,38760,National
523,TN,TN,4200,KEBELI,4200,National
524,TN,TN,3116,KAIROUAN,3116,National
525,TN,TN,MEDNIN,ZARZIS,4124,National
526,TN,TN,3200,TATAOUIN,3200,National
527,TN,TN,6100,SELIANA,6100,National
528,TN,TN,2050,HAMAM LIFE,2050,National
529,TN,FR,LA FRANCE,GUINGAMP,22200,National
530,TN,TN,MEZDJEZ ELBAB,MEDJEZ ELBAB,9070,National
531,TN,TN,KAI,KAI,3100,National
532,TN,TN,MENZEL KAMEL,MENZEL KAMEL,5013,National
533,TN,TN,B OUN,BEN OUN,9100,National
534,TN,TN,S B,B H,9113,National
535,TN,TN,GGGG,GGG,1250,National
536,TN,TN,JJJ,JJJ,8110,National
537,TN,TN,TAB,TAN,8110,National
538,TN,TN,KKK,KK,9021,National
539,TN,TN,KA,K A,2022,National
540,TN,TN,MS,MS,4070,National
541,TN,TN,SSS,SSS,5140,National
542,TN,TN,MIDA,MIDA,8044,National
543,TN,TN,ZAGH,ZAG,1100,National
544,TN,TN,B AMRI,B E,1142,National
545,TN,TN,FER,FRER,1240,National
546,TN,TN,CHOR,CHOR,5133,National
547,TN,TN,MET,METL,2130,National
548,TN,TN,MEGRIN,MEG,2033,National
549,TN,CH,SUITZELAND,BIEL,2503,National
550,TN,TN,BUREAU ROMANA,BUREAU ROMANA,1068,National
551,TN,TN,MENZEL TEMIM,MENZEL TEMIM,8080,National
552,TN,TN,2041,ARIANA,2041,National
553,TN,FR,FRANC,MARTIGUE,13500,National
554,TN,CA,QUBEC CANADA,MONREAL,H1X1A9,National
555,TN,TN,BEJ A,BEJA,9070,National
556,TN,TN,MANSOURA,S,3100,National
557,TN,TN,KS BARD,KS BAR,9000,National
558,TN,TN,MEJEZ EL BAB,MEZ EL BAB,9070,National
559,TN,TN,MARETH,MARETH,6080,National
560,TN,TN,ZERMDINE,SBITLA,5040,National
561,TN,TN,KLIBIA,K,8090,National
562,TN,TN,KSAR HELAL,K,5070,National
563,TN,TN,SEJNEN,K,7110,National
564,TN,TN,JEDELIENE,JEDELIENE,1234,National
565,TN,TN,FERIANA,F,8070,National
566,TN,TN,MADHIA,MAHDIA,5147,National
567,TN,MA,MARRAKECH,APPARTEMENT 14 GULIEZ,Inconnu,National
568,TN,TN,HEREGLA,HEREGLA,4012,National
569,TN,DZ,ALGERI,ALGERI,Inconnu,National
570,TN,TN,FAOUAR,FAOUAR,4264,National
571,TN,TN,SL,SL,6114,National
572,TN,TN,ZG,ZG,1112,National
573,TN,TN,TT,TT,3262,National
574,TN,TN,JR,JR,4116,National
575,TN,TN,JERJISS,ROUTE DE JERJISS,4144,National
576,TN,TN,GF,GF,2110,National
577,TN,FR,LEMONS,LEMONS,72000,National
578,TN,FR,PARI,PARIS,577300,National
579,TN,AE,EMARATS ARABES UNIS,DUBAI,704,National
580,TN,TN,ZAGHAOUNE,ZAGHAOUNE,1152,National
581,TN,TN,5111,5111,5111,National
582,TN,TN,S BOUZID,MAKARAM,9141,National
583,TN,TN,MOUNASTIR 99748833,WERDANIN,5010,National
584,TN,TN,GUABES,MDAWX,6022,National
585,TN,TN,BOUFICHA,BOUFICHA,4010,National
586,TN,TN,KASERINE,KASERINE,1214,National
587,TN,TN,NFIDHA,NFIDHA,4030,National
588,TN,TN,TALA,TALA,1210,National
589,TN,FR,MONTIVILLIERS,MONTIVILLIERS,76290,National
590,TN,FR,1000,FRANCE,11111,National
591,TN,TN,BOUHAJLA,BOUHAJLA,3180,National
592,TN,TN,TEBOULBA,TEBOULBA,5080,National
593,TN,TN,2121,2121,2121,National
594,TN,TN,JERB,JERB,4135,National
595,TN,US,FLORIDA,MIAMI BEACH,33141,National
596,TN,TN,BORJ AMRI,BORJ AMRI,1000,National
597,TN,TN,BIR LAHFAY,BIR LAHFAY,9100,National
598,TN,TN,EL FAHES,ZAGHOUAN,1100,National
599,TN,TN,HAMM,HAMM,8050,National
600,TN,AE,UNITED ARAB EMIRATES,AL MUWAIHAT 3,6263,National
601,TN,AE,EMIRATS ARABES UNIS,EMIRATS ARABES UNIS,00000,National
602,TN,FR,SAINT LEGER,SAINT LEGER,Inconnu,National
603,TN,CA,ALBERTA,ALBERTA,T2SOC5,National
604,TN,CH,EHAVANNES,EHAVANNES,1022,National
605,TN,GB,INCONNU,INCONNU,Inconnu,National
606,TN,DE,STUTTGART,STUTTGART,70176,National
607,TN,FR,SAINT ANASTASIE,SAINT ANASTASIE,30190,National
608,TN,AU,AUSTRALIA,SURRY STREET,3044,National
609,TN,US,ATLANTA,ATLANTA,30307,National
610,TN,GB,CROSBY LSLE OF MAN,CROSBY LSLE OF MAN,IM42DP,National
611,TN,FR,ROSHEIM,ROSHEIM,67560,National
612,TN,GB,NORTH YORKSHIRE,NORTH YORKSHIRE,YO21 2AT,National
613,TN,US,EVERTI,EVERTI,98201,National
614,TN,GB,SOUTHAMPTON,SOUTHAMPTON,SO300GX,National
615,TN,US,PORTLAND,PORTLAND,97225,National
616,TN,US,MAZAMA WA,MAZAMA WA,98833,National
617,TN,US,NEW YORK,NEW YORK,11791,National
618,TN,DE,MERCURSTRASSE,MERCURSTRASSE,56130,National
619,TN,FR,MONTBONVILLIER,MONTBONVILLIER,54111,National
620,TN,GB,COLCHESTER,NELSON,C039AP,National
621,TN,US,AUSTIN,AUSTIN,78722,National
622,TN,US,PHOENIX,PHOENIX,85045,National
623,TN,US,SAN YSUDRO,SAN YSUDRO,92173,National
624,TN,US,CORALVILLE,CORLVILLE,52241,National
625,TN,AE,INCONNU,SAOUTH ARJAN BURJI VIEW,112,National
626,TN,TN,MEJAZ EL BAB,BEJAJ,mejaz el bab,National
627,TN,TN,EL KAF,EL KF,7100,National
628,TN,TN,EL KEL,CITE HORRIA,7100,National
629,TN,CA,M,M,H1W1L2,National
630,TN,TN,8170,8170,8170,National
631,TN,TN,JENDOUDA,JENDOUBA,8170,National
632,TN,OM,MASKAT,PO 2036,130,National
633,TN,FR,ARRAS,APART 9,6200,National
634,TN,DE,AALLEMAGNE,INCONNU,0000,National
635,TN,BE,LIEGE,LIEGE,34053,National
636,TN,QA,ELSOD,ELSOD ELKHEZAMA,23,National
637,TN,IT,TRERISO,TRERISO,31100,National
638,TN,FR,NANTES,NANTES,4400,National
639,TN,IT,TORINO,FRANCESCO NAPIONE,"40,10124",National
640,TN,FR,BRETOGNE,BRETOGNE,56700,National
641,TN,FR,REUNION DE FRANCE,SAINT DENIS,97490,National
642,TN,QA,DEFNA,QATAR,849,National
643,TN,TN,DOUGA,DOUGA,9032,National
644,TN,OM,OMENE,SALTANET OMENE,103,National
645,TN,GB,GRANDE BRETAGNE,MARYLE BONE UNITED,NW 88 TN,National
646,TN,QA,DAWHA,AV950,950,National
647,TN,TN,SAKIET SIDI YOUCEF,SAK C.YOUSSEF,7120.,National
648,TN,TN,BENI KHEDACHE,BN KHADECHE,4110,National
649,TN,TR,TURKEY,OSMAMBAY ISTAMBUL,1000,National
650,TN,TR,TURQUIE,TRQ,tr,National
651,TN,SA,ARABIA SAOUDITE,ARABIA SAOUDITE,11111,National
652,TN,TN,FERNENA,FERNENA,8140,National
653,TN,TN,B HFAY,MZARA,9123,National
654,TN,CA,QUEBEC  CANADA,SHAWINIGAN G9 N1 M1,163,National
655,TN,TN,BOUZID,SIDI BOUZID,9100,National
656,TN,TN,SELANA,SELANA,6152,National
657,TN,TN,KAIRAOUN,KAIRAOUN,6152,National
658,TN,TN,DACHRA,DACHRA,1224,National
659,TN,TN,MESSAADINE,MESSAADINE,4013,National
660,TN,TN,B AOUN,B AOUN,9120,National
661,TN,TN,SOUK HDID,SOUK HDID,9121,National
662,TN,CA,CANDA,QUEBEC,j2boa9,National
663,TN,CA,QUBEC,SEPT ILES QUBEC,G4R3T2,National
664,TN,KW,KOWAIT,INCONNU,0000,National
665,TN,OM,SULTANAT OMAN,MUSQAT,112,National
666,TN,SA,SAOUDITE. A,SAOUDITE.A,4210,National
667,TN,BE,MOUSCRON,MOUSCRON,7700,National
668,TN,TN,TUNISIE,ENFIDHA,4030,National
669,TN,TN,KBELI,KBELI,4264,National
670,TN,TN,KAIRAOUAN,KAIRAOUAN,3100,National
671,TN,TN,BEN GUERDEN,BEN GUERDEN,4160,National
672,TN,TN,JARZIZ,SOUIHEL,4173,National
673,TN,US,CALIFORNIA,HAWTHONE,90250,National
674,TN,EG,EGYPT,SAHRAOUI,298017,National
675,TN,TN,MJEZ EL BEB,MJEZ EL BEB,9070,National
676,TN,TN,KAIROUEN,KAIROUEN,3170,National
677,TN,TN,SELIENA,SELIENA,6100,National
678,TN,TN,GAB,GAB,6000,National
679,TN,KR,COREE,CHUNGCHEONGBUK-DO(BONGMYEONG-DON2559),28452,National
680,TN,MA,INCONNU,MAROC,0000,National
681,TN,MA,MARROC,MARROC,0000,National
682,TN,TN,DAHMENI,DAHMENI,7170,National
683,TN,TN,SIDI MAKHLOUF,SIDI MAKHLOUF,4191,National
684,TN,TN,SAKIT  SIDYOUSSEF,POSTE,3040,National
685,TN,GB,ANGLTERRE,UNITED KINGDOM,5141a,National
686,TN,US,ST LOVIS,ST LOVIS,63129,National
687,TN,ES,LA RIOJA,LA RIOJA,26001,National
688,TN,TN,RAD,RAD,2040,National
689,TN,KR,KOREA,SOUTH KOREA,201,National
690,TN,KR,SEOUL,PALMIERS,69852,National
691,TN,TN,BIR BOUREGBA,NABEUL,8042,National
692,TN,PT,PORTUGAL,INCONNU,1000,National
693,TN,TN,JBENYANA,INCONNU,3026,National
694,TN,TN,ECHARGUIA 2,ECHARGUIA 2,2035,National
695,TN,DZ,ALGER,ALGER,51247,National
696,TN,SA,JAZAN,JAZAN,45142,National
697,TN,TN,GASSERINE,THELEPTE,1215,National
698,TN,TN,MANZL JMIL,BIZERTE,7026,National
699,TN,FR,SAINT HERBLAIN,SAINT HERBLAIN,44800,National
700,TN,FR,NANCY,NANCY,54000,National
701,TN,ES,ESPEGNE,ESPAGNE,000000,National
702,TN,GB,CHESHIRE,MIDDLE WITCH,CW10,National
703,TN,TN,BOUARGOUB,BOUARGOUB,8040,National
704,TN,TN,TZ,TOUZEUR,5200,National
705,TN,FR,.,SAVIGNY,69210,National
706,TN,ES,SPAIN,CALLE CASIPEA 1,1120,National
707,TN,ES,.,.,1120,National
708,TN,IT,CATANIA,CATANIA,95123,National
709,TN,TN,JEMMAL,JEMML,5020,National
710,TN,TN,TUNIUS,GAFSA,2100,National
711,TN,TN,MANZEL ENNOUR,MANZEL NOUR,5022,National
712,TN,TN,BOUSALEM,BOUSALEM,8170,National
713,TN,TN,4264,4264,4264,National
714,TN,TN,JAND,JAN,8194,National
715,TN,TN,KAIR,KAI,3116,National
716,TN,TN,KBILLI,KBILLI,4222,National
717,TN,TN,FOUCHENA,FOUCHANA,2082,National
718,TN,KR,COREE SUD,COREE SUD,1000,National
719,TN,DE,ALLMAGNE,ALLEMAGNE,1000,National
720,TN,GB,ROYAUME UNI,ROYAUNE UNI,1000,National
721,TN,FR,LEMPDES,LES RANEAUX,63370,National
722,TN,SA,HAIL,ARABIE SAOUDITE,hail,National
723,TN,CA,WINIPEC,CANADA,240C5,National
724,TN,CI,INCONNU,INCONNU,Inconnu,National
725,TN,CI,COTE DIVOIRE,COTE DIVOIRE,Inconnu,National
726,TN,FR,BORDEAUX,LORMONT,33310,National
727,TN,TN,MMM,MM,7080,National
728,TN,FR,EN LAYE FRANCE,SAINT GERMAIN,78100,National
729,TN,SN,SENEGAL,DAKAR,0000,National
730,TN,TN,9040,9040,90470,National
731,TN,TN,BKALTA,BKALTA,5090,National
732,TN,SA,MAKKA,MAKKA,10000,National
733,TN,TN,ZARJISE,ZARJICE,4200,National
734,TN,TN,SIDI HASSSINE,SIDI HASINE,1095,National
735,TN,BH,BAH,BAH,3139,National
736,TN,FR,LES MOULINEAUX,LES MOULINEAUX,Inconnu,National
737,TN,OM,CHAMAL EL MOUDHIBI,CHARKIA,418,National
738,TN,TN,RAFRAF,RAFRAF,7015,National
739,TN,CA,MON,MONTREAL,10380,National
740,TN,FR,MONTPELIER,SUITETUDE,34000,National
741,TN,FR,CHALON,CHALON,71100,National
742,TN,BH,BAHRAIN,MEUBLE1066 /112,5718,National
743,TN,BH,BAHREIN,BAHREIN,10000,National
744,TN,FR,AURILLAC,1500,1500,National
745,TN,AE,UAE,UAE,34,National
746,TN,OM,INCONNU,INCONNU,10000,National
747,TN,QA,D,D,0000,National
748,TN,TN,KARM,KAR,3123,National
749,TN,DZ,ALGERIE,BLIDA,109,National
750,TN,DE,MUNCHEN,GARCHING BEI,85748,National
751,TN,TN,REDEYEF,CITE DE LA POSTE,2120,National
752,TN,TN,KASSERINE NORD,KASSERINE,1200,National
753,TN,TN,ARIANA VILLE,ARIANA,2080,National
754,TN,TN,SAOUEF,SAOUEF,1115,National
755,TN,TN,EL OMRANE,EL OMRANE,1005,National
756,TN,TN,GHRABA,GHRABA,3043,National
757,TN,TN,SOKRINE,SOKRINE,5066,National
758,TN,TN,BOU SALEM,BOUSALEM,8170,National
759,TN,TN,CITE TADHAMEN,CITE TADHAMEN,2041,National
760,TN,TN,EL MIDA,EL MIDA,8044,National
761,TN,TN,CARTHAGE,EL YASMINA,2085,National
762,TN,TN,ESSKHIRA,ESSKHIRA,3050,National
763,TN,TN,TAMAGZA,TAMAGSA,2212,National
764,TN,TN,BEN GHERDANE,BEN GUERDANE,4192,National
765,TN,TN,KASSERNE,KASSERINE,1200,National
766,TN,TN,MIDOUN,MIDOUN,4116,National
767,TN,TN,EL ALIA,KHETMINE,7081,National
768,TN,TN,SIDI HASSINE,SIDI HASSINE,1095,National
769,TN,TN,MENZEL JEMIL,MENZEL ABDERRAHMAN,7035,National
770,TN,TN,DJEM,DJEM,5160,National
771,TN,TN,LE BARDO,KSAR SAID,2009,National
772,TN,TN,MJAZ ELBAB,MJAZ ELBAB,9070,National
773,TN,TN,SAYADA LAMTA BOU HAJAR,BOU HAJAR,5015,National
774,TN,TN,MENZEL TEMIME,MENZEL TEMIME,8080,National
775,TN,TN,EL MDHILLA,JEBEL MDHILLA,2170,National
776,TN,TN,RADES,RADES MALAHA,1125,National
777,TN,TN,BEN GUERDANE,JEMILA,4193,National
778,TN,TN,GASRINNE,FOUSSANA,1220,National
779,TN,FR,ARGENTEUIL,ARGENTEUIL,95100,National
780,TN,QA,GATAR,DAOUHA,Inconnu,National
781,TN,QA,QATR,ALHRAL DOHA,****,National
782,TN,TN,TEB,TEB,5080,National
783,TN,TN,SIDIBOUZID,SB,sb,National
784,TN,TN,BZZ,BZ,bz,National
785,TN,TN,A,A,a,National
786,TN,TN,SOUSSE  RIYADH,POSTE,4000,National
787,TN,TN,TEBOURBA,TEBOURBA,1144,National
788,TN,US,U S A,SAN ANTONIO  TEXAS,-,National
789,TN,GB,-,-,-,National
790,TN,TN,KASSINE,KASSINE,1250,National
791,TN,EG,CAIRO,GARDEN CITY,Inconnu,National
792,TN,TN,ALGERIE,ALGERIE,1000,National
793,TN,TN,DEGECHE,DEGECHE,2263,National
794,TN,US,UNITED STATE,YNITED STATE,063123,National
795,TN,US,AMERIQUE,STOUIS,63123,National
796,TN,TN,MZAOURA,BEJA,9031,National
797,TN,TN,TAT,TAT,3253,National
798,TN,IT,ITALY,PADOVA,35129,National
799,TN,KW,FARWENIA,FARWENIA,0000,National
800,TN,QA,INCONNU,QATAR,349,National
801,TN,DE,ALLEMAG?E,ALLEMAGNE,60529,National
802,TN,FR,SAINT CLAIR,SAINT CLAIR,46300,National
803,TN,TN,GB,G,GB,National
804,TN,DE,BERLIN,BERLIN,13403,National
805,TN,FR,REIMS,REIMS,51100,National
806,TN,ML,MALI,KOUTIALA,10000,National
807,TN,FR,NOYON,NOYON,60400,National
808,TN,TN,GASSRINE,GASSERINE,1200,National
809,TN,TN,BUREAU DE POSTE BENI HASSEN,BUREAU DE POSTE BENI HASSEN,5014,National
810,TN,TN,KELIBI,INCONNU,0000,National
811,TN,TN,NABEIL,INCONNU,80900,National
812,TN,TN,1280,1280,1280,National
813,TN,FR,02000,LYON,2000,National
814,TN,IT,ISERNIA,CONTRADA,86170,National
815,TN,SA,SAUDI ARABIE,RIADH,13519,National
816,TN,FR,TOULON,RESIDENCE LE KALLISTE BATIMENT D LOC A,8300,National
817,TN,TN,ZAGHWEN,ZAGHWEN,1200,National
818,TN,FR,VALENSOLE,VALENSOLE,04210,National
819,TN,US,CHICAGO,CHICAGO,60611-6278,National
820,TN,US,92833 USA,FULERTON CA,BURNING TREE RD,National
821,TN,US,CA,VENICE,90291,National
822,TN,TN,RGAB,RGAB,9170,National
823,TN,TN,...,...,3000,National
824,TN,TN,HOUMET ESSOUK,JERBA,4180,National
825,TN,TN,ZEZIS,ZEZIS,4170,National
826,TN,TN,SERESS,INCONNU,7180,National
827,TN,TN,MENZEL CHAKER,SFAX,3020,National
828,TN,TN,TOUZER,POSTE,2223,National
829,TN,GB,LONDON,CROYDON,cro1 ag croydon,National
830,TN,TN,NEFFTA,ENTREE VILLE,2240,National
831,TN,FR,ORSAY,ORSAY,91400,National
832,TN,MR,MAURATANIE,MAURATANIE,111,National
833,TN,TN,BENGARDANE,BENGARDANE,4171,National
834,TN,QA,BUILDING NUMBER 30,ZONE NUMBER 91,2045,National
835,TN,TN,TEMEGHZA,TEMEGHZA,2212,National
836,TN,TN,JEBENYANA,JEBENYANA,3080,National
837,TN,TN,SOLIMAN,KORBOUS,8041,National
838,TN,TN,TUNISQ,POSTE,2052,National
839,TN,TN,SIDI ALI B AOUN,.SIDI ALI B AOUN,9120,National
840,TN,TN,KEBILI SUD,KEBILI,4200,National
841,TN,TN,MEDJEZ,MEDJEZ,9070,National
842,TN,DE,LAMSTEDT,LAMSTEDT,21769,National
843,TN,TN,MOUROUJ,2074,1000,National
844,TN,TN,S. BOUZID,CITE OULED BEL HEDI,9125,National
845,TN,TN,HH,HH,HH,National
846,TN,TN,KIBILI,KIBILI,4200,National
847,TN,TN,JEBENIENA,SFAX,3086,National
848,TN,TN,SOUESSI,MAHDIA,5140,National
849,TN,TN,HEZOUA,TOZEUR,2223,National
850,TN,TN,MALLOULECH,MAHDIA,5114,National
851,TN,TN,GASSERE,GASSERINE,1200,National
852,TN,TN,KEBILI NORD,TELMINE,4237,National
853,TN,SA,EL HAYEL,EL MONTAZAH EL GHARBI,55027,National
854,TN,TN,MONSATIR,MONASTIR,5000,National
855,TN,TN,BIZERE,BIZERTE,7000,National
856,TN,DE,ALLEMANHE,FRANKFURT AN MAIN,60488,National
857,TN,TN,GBILI,GBILI,4283,National
858,TN,TN,7050,7050,7050,National
859,TN,TN,BOUABDALAH,BOUABDALAH,4236,National
860,TN,DZ,ALGÃRIE,ALGÃRIE,14000,National
861,TN,TN,AMDOUN,BEJA,9030,National
862,TN,GB,ANGLETERE,ANGLETERE,ol14qn,National
863,TN,CI,ANANERAIE,ANANERAIE,Inconnu,National
864,TN,TN,KF,KF,7100,National
865,TN,JP,JAON,KOSHIGAYA,3430828,National
866,TN,TN,EL HAMMAMET,EL HAMMAMET,8050,National
867,TN,TN,5137,5137,5137,National
868,TN,TN,KAQSS,KASS,1200,National
869,TN,TN,ELMAHDIA,ELMAHDIA,ELMAHDIA,National
870,TN,DE,SHOPFLOCH,SHOPFLOCH,91626,National
871,TN,US,PEOKS ISLAND,PEOKS ISLAND,04108,National
872,TN,US,ALBUQUERQUE,ALBUQUERQUE,87106,National
873,TN,US,MEDFORD,MEDFORD,02155,National
874,TN,US,JOSHUA CA,JOSHUA CA,92252,National
875,TN,TN,BEN GUERDENE,BEN GUERDENE,4160,National
876,TN,TN,NEFZA,NEFZA,9010,National
877,TN,TN,MONSTIR,AV B,5021,National
878,TN,TN,KAREKNA,INCONNU,3035,National
879,TN,TN,SLIMEN,INCONNU,8020,National
880,TN,TN,7053,7053,7053,National
881,TN,TN,KED,KEF,7120,National
882,TN,CH,LAUSANE,CHAVANNES,1022,National
883,TN,TN,ELBATTAN,ELBATTAN,1114,National
884,TN,TN,SOLIMANE,SOLIMANE,8020,National
885,TN,TN,BULLARIGIA,BULLARIGIA,8189,National
886,TN,FR,T,T,59200,National
887,TN,TN,DOUZE,DOUZE,4260,National
888,TN,TN,TYNUS,TUNIS,1000,National
889,TN,TN,MONASTI,MONASTIR,5035,National
890,TN,TN,TBOLBA,TBOLBA,5080,National
891,TN,TN,GBELI,GBELI,4214,National
892,TN,TN,KAIROUIN,HAFOUZ,3130,National
893,TN,TN,OM LAARYES,OM LAARYES,1000,National
894,TN,TN,SKHIRA,SKHIRA,3050,National
895,TN,TN,KEFF,GALAA GASBA,7113,National
896,TN,SA,ARABI,ARABI,10000,National
897,TN,AE,UEA,EMIRAT,10000,National
898,TN,TN,BEN GUIRDENE,BEN GUIRDENE,4170,National
899,TN,TN,JANOURA GUEBELI,GUEBELI,4242,National
900,TN,TN,BEN GERDENE,BEN GERDENE,4160,National
901,TN,TN,8075,8075,8075,National
902,TN,TN,8110,8110,8110,National
903,TN,TN,2073,2073,2073,National
904,TN,TN,2112,2112,2112,National
905,TN,TN,7000,7000,7000,National
906,TN,TN,5070,5070,5070,National
907,TN,TN,MENOUBA,TEBOURBA,1130,National
908,TN,TN,ZGH,PTT,1100,National
909,TN,TN,GROM,GROM,8030,National
910,TN,TN,JELMA,JELMA,9110,National
911,TN,DE,HILDESHEIM,HILDESHEIM,31134,National
912,TN,OM,HAYMAA,HAYMAA,711,National
913,TN,FR,FRNACE,AUXERRE,8900,National
914,TN,TN,TUNISMANNOUBA,MANOUBA,1114,National
915,TN,TN,MOKNIN,MOKNIN,5050,National
916,TN,JO,JORDANIE,KHALDA AMMAN,10000,National
917,TN,CH,SOUISSE,BIEL /BIENNE -CH,2504,National
918,TN,QA,ELWAKRA,DAOUHA,993,National
919,TN,TN,4072,4072,4072,National
920,TN,TN,4260,DOUZ,4260,National
921,TN,GR,GREECE,GREECE,73007,National
922,TN,TN,8030,8030,8030,National
923,TN,TN,6080,6080,6080,National
924,TN,TN,9000,BEJA,9000,National
925,TN,TN,9024,TOUKABEUR,9024,National
926,TN,TN,MK,MK,5050,National
927,TN,TN,MATER,POSTE,7030,National
928,TN,TN,SOUSSA,SOUSSA,4000,National
929,TN,TN,F,F,1240,National
930,TN,TN,JEN,JEN,8100,National
931,TN,TN,BEJ,BEJA,9040,National
932,TN,TN,BE,BA,2074,National
933,TN,TN,KSOUR  SAF,POSTE,5180,National
934,TN,TN,SIDI  ALOUWANE,POSTE,5120,National
935,TN,TN,8100,8100,8100,National
936,TN,TN,EL KSAR,GAFSA GARE,2111,National
937,TN,TN,SIDI  THABET,POSTE,2080,National
938,TN,TN,JAMMEL,JAMMEL,5020,National
939,TN,TN,MEH,MEHD,8100,National
940,TN,TN,SSSS,SSSS,5050,National
941,TN,SA,ALHOFUF 36445,KING ABDULLAH RD FHGD67302382 AL MARIRI HOFUF SUD 6730,36445,National
942,TN,AU,PASHING OBEROSTERREICH,PASHING OBEROSTERREICH,4061,National
943,TN,US,TALLAHASSEE,TALLAHASSEE,32301,National
944,TN,FR,MARIGNANE,MARIGNANE,13700,National
945,TN,CA,MIDHURST,MIDHURST,L9XOM4,National
946,TN,CH,GLATTPARK,GLATTPARK,8152,National
947,TN,US,SAN ANTONIO,SAN ANTONIO,TX78230,National
948,TN,AU,NIGHTCLIFF,NIGHTCLIFF,NT0810,National
949,TN,US,NEW PALTZ NY,NEW PALTZ NY,12561,National
950,TN,FR,DONNE,DONNE,24250,National
951,TN,US,BRIGHTON,BRIGHTON,48116,National
952,TN,GB,SWANSEA,SWANSEA,SA40UD,National
953,TN,AU,TAMWORTH NSW,TAMWORTH NSW,2340,National
954,TN,CA,FRELIGHTSBURG,FRELIGHTSBURG,J0J1C0,National
955,TN,ES,STIGES BARCELONA,STIGES BARCELONA,08870,National
956,TN,US,DENVER,DENVER,80210,National
957,TN,IT,BATTIPAGLIA,BATTIPAGLIA,84091,National
958,TN,DE,BAD MUNSTEREIFEL,BAD MUNSTEREIFEL,53902,National
959,TN,IT,CANAVESE,CANAVESE,10080,National
960,TN,US,KAPOLEI USA,KAPOLEI USA,96707,National
961,TN,US,BOERNE,BOERNE,780068110,National
962,TN,US,WILNINGTON,WILNINGTON,19802,National
963,TN,US,ANDROVER,ANDROVER,O7821,National
964,TN,FR,LE PLAN DE LA TOUR,LE PLAN DE LA TOUR,83120,National
965,TN,GB,NORFOLK,NORFOLK,IP222LS,National
966,TN,GB,EASTBOURNE EAST SUSSEX,EASTBOURNE EAST SUSSEX,BN212QD,National
967,TN,FR,GUIELLESTER,GUILLESTRE,05600,National
968,TN,FR,MONO,MONO,16140,National
969,TN,GB,MATLOCK,MATLOCK,3JQ,National
970,TN,FR,LEOGNAN,LEOGNAN,33850,National
971,TN,FR,CASTELCULIER,CASTELCULIER,47240,National
972,TN,ES,CUBELLES BARCELONA,CUBELLES BARCELONA,08880,National
973,TN,US,PLEASANT HILL,PLEASANT HILL,94523,National
974,TN,CH,INCONNU,INCONNU,Inconnu,National
975,TN,US,CAMBRIDGE,CAMBRIDGE,02138,National
976,TN,TN,KAS,KASSERINE,120,National
977,TN,TN,GASRINE,GASRINE,1240,National
978,TN,TN,BORJ ELAAMRI,N 19,1142,National
979,TN,TN,BASATINE,BASSATINE,2097,National
980,TN,FR,BREST,BREST,29200,National
981,TN,FR,MORBIHAN,LANGUIDIC,56440,National
982,TN,FR,SAINT CHAMAS,SAINT CHAMAS,13250,National
983,TN,FR,BRES,BREST,29200,National
984,TN,TN,3038,SFAX,3038,National
985,TN,TN,5180,5180,5180,National
986,TN,TN,BENGERDEN,BENGERDEN,4160,National
987,TN,TN,BEN GERDEN,BENGERDEN,4160,National
988,TN,TN,-,-,2180,National
989,TN,CA,STARK CIRCL,ONTARIO,6y7,National
990,TN,SA,ARABIA SAOUDIA,RIADH,0000,National
991,TN,SA,INCONNU,ARABIE SAOUDIE,Inconnu,National
992,TN,TN,HAMMEM ZRIBA,HAMMEM ZRIBA,1194,National
993,TN,AU,INCONNU,INCONNU,Inconnu,National
994,TN,ES,INCONNU,INCONNU,Inconnu,National
995,TN,FR,CAP FERRET,CAP FERRET,33970,National
996,TN,US,EVERTY WA,EVERTY WA,98201,National
997,TN,US,MONTCLAIR,MONTCLAIR,07043,National
998,TN,AU,CURRARONG  NSW,CURRARONG  NSW,2540,National
999,TN,US,UNITED STATES,CHINQUAPIN,1097,National
1000,TN,US,ASPINWALL,ASPINWALL,15215,National
1001,TN,GB,WEST KENSINGTON,WEST KENSINGTON,W140LG,National
1002,TN,US,SOUTHAMPTON,SOUTHAMPTON,11968,National
1003,TN,DE,OBERHAVSEN,OBERHAVSEN,46149,National
1004,TN,GB,EAST SUSSEX,EAST SUSSEX,TN63HU,National
1005,US,US,MIAMI,FLORIDA USA,33137,International
1006,TN,TN,Z,Z,4170,National
1007,TN,TN,MOULARES,MOULARES,3161,National
1008,TN,TN,EL OGLA,EL OGLA,4173,National
1009,TN,TN,CABES,GOLAA,6072,National
1010,TN,TN,EL MOUENSA,MM,4144,National
1011,TN,TN,BORJ LAAMRI,BORJ LAAMRI,9010,National
1012,TN,TN,MOUNASTIE,MOUNASTIE,3000,National
1013,TN,TN,NEW YORK,NEW YORK,11102,National
1014,TN,TN,NEBEL,GROMBALIA,8030,National
